"IT_NAME","IT_NO","agreement","annotation_id","annotator","created_at","id","image_url","lead_time","query","rating","relation","updated_at"
"HE 2工作天到貨電腦主機架(H02APC)-壁掛型/載重18公斤","QBAK1C-A9006KRTE",33.33333333333333,75361790,"lobsterlabannotator+1@gmail.com","2025-10-15T08:32:21.933978Z",223472713,"https://cs-d.ecimg.tw/items/QBAK1CA9006KRTE/000001_1478487204.jpg",17.403,"電腦主機","1","C","2025-10-15T08:32:21.933998Z"
"HE 2工作天到貨電腦主機架(H02APC)-壁掛型/載重18公斤","QBAK1C-A9006KRTE",33.33333333333333,75341198,"lobsterlabannotator+7@gmail.com","2025-10-15T06:11:32.215687Z",223472713,"https://cs-d.ecimg.tw/items/QBAK1CA9006KRTE/000001_1478487204.jpg",5.472,"電腦主機","2","C","2025-10-15T06:11:32.215703Z"
"Apple 蘋果 EarPods (USB-C) 有線耳機 原廠公司貨 TYPE C接頭 i15系列專用 神腦代理保固","DYAF3H-A900GT19A",100.0,75500882,"lobsterlabannotator+4@gmail.com","2025-10-16T06:13:00.813923Z",223472714,"https://cs-d.ecimg.tw/items/DYAF3HA900GT19A/000001_1733374194.jpg",2.258,"有線耳機","4","E","2025-10-16T06:13:00.813937Z"
"Apple 蘋果 EarPods (USB-C) 有線耳機 原廠公司貨 TYPE C接頭 i15系列專用 神腦代理保固","DYAF3H-A900GT19A",100.0,75361801,"lobsterlabannotator+1@gmail.com","2025-10-15T08:32:28.026985Z",223472714,"https://cs-d.ecimg.tw/items/DYAF3HA900GT19A/000001_1733374194.jpg",4.521,"有線耳機","4","E","2025-10-15T08:32:28.026998Z"
"Apple 蘋果 EarPods (USB-C) 有線耳機 原廠公司貨 TYPE C接頭 i15系列專用 神腦代理保固","DYAF3H-A900GT19A",100.0,75341203,"lobsterlabannotator+7@gmail.com","2025-10-15T06:11:37.237949Z",223472714,"https://cs-d.ecimg.tw/items/DYAF3HA900GT19A/000001_1733374194.jpg",2.98,"有線耳機","4","E","2025-10-15T06:11:37.237962Z"
"JBL USB-C/Type-C 有線耳機 Tune 310C (線控)","DYAQEY-A900HK5Z6",100.0,75500889,"lobsterlabannotator+4@gmail.com","2025-10-16T06:13:03.686597Z",223472715,"https://cs-d.ecimg.tw/items/DYAQEYA900HK5Z6/000001_1718189076.jpg",1.314,"有線耳機","4","E","2025-10-16T06:13:03.686610Z"
"JBL USB-C/Type-C 有線耳機 Tune 310C (線控)","DYAQEY-A900HK5Z6",100.0,75361811,"lobsterlabannotator+1@gmail.com","2025-10-15T08:32:31.443310Z",223472715,"https://cs-d.ecimg.tw/items/DYAQEYA900HK5Z6/000001_1718189076.jpg",1.432,"有線耳機","4","E","2025-10-15T08:32:31.443323Z"
"JBL USB-C/Type-C 有線耳機 Tune 310C (線控)","DYAQEY-A900HK5Z6",100.0,75341208,"lobsterlabannotator+7@gmail.com","2025-10-15T06:11:41.977744Z",223472715,"https://cs-d.ecimg.tw/items/DYAQEYA900HK5Z6/000001_1718189076.jpg",3.05,"有線耳機","4","E","2025-10-15T06:11:41.977757Z"
"AOC 線上調音輕耳罩可折疊耳機 AHP-680 (3.5mm有線耳機)","DMAF4B-A900FTXLH",100.0,75500896,"lobsterlabannotator+4@gmail.com","2025-10-16T06:13:07.284832Z",223472716,"https://cs-d.ecimg.tw/items/DMAF4BA900FTXLH/000001_1688700164.jpg",2.023,"有線耳機","4","E","2025-10-16T06:13:07.284846Z"
"AOC 線上調音輕耳罩可折疊耳機 AHP-680 (3.5mm有線耳機)","DMAF4B-A900FTXLH",100.0,75361815,"lobsterlabannotator+1@gmail.com","2025-10-15T08:32:34.351503Z",223472716,"https://cs-d.ecimg.tw/items/DMAF4BA900FTXLH/000001_1688700164.jpg",1.246,"有線耳機","4","E","2025-10-15T08:32:34.351515Z"
"AOC 線上調音輕耳罩可折疊耳機 AHP-680 (3.5mm有線耳機)","DMAF4B-A900FTXLH",100.0,75341218,"lobsterlabannotator+7@gmail.com","2025-10-15T06:11:49.831581Z",223472716,"https://cs-d.ecimg.tw/items/DMAF4BA900FTXLH/000001_1688700164.jpg",6.151,"有線耳機","4","E","2025-10-15T06:11:49.831595Z"
"RAZER 雷蛇 BlackShark V2 X 黑鯊 V2 X 有線耳機-白 RZ04-03240700-R3M1","DCAY0R-A900HEXP8",100.0,75500904,"lobsterlabannotator+4@gmail.com","2025-10-16T06:13:10.253338Z",223472717,"https://cs-d.ecimg.tw/items/DCAY0RA900HEXP8/000001_1755228671.jpg",1.371,"有線耳機","4","E","2025-10-16T06:13:10.253350Z"
"RAZER 雷蛇 BlackShark V2 X 黑鯊 V2 X 有線耳機-白 RZ04-03240700-R3M1","DCAY0R-A900HEXP8",100.0,75361827,"lobsterlabannotator+1@gmail.com","2025-10-15T08:32:39.337657Z",223472717,"https://cs-d.ecimg.tw/items/DCAY0RA900HEXP8/000001_1755228671.jpg",3.4,"有線耳機","4","E","2025-10-15T08:32:39.337671Z"
"RAZER 雷蛇 BlackShark V2 X 黑鯊 V2 X 有線耳機-白 RZ04-03240700-R3M1","DCAY0R-A900HEXP8",100.0,75341222,"lobsterlabannotator+7@gmail.com","2025-10-15T06:11:55.948900Z",223472717,"https://cs-d.ecimg.tw/items/DCAY0RA900HEXP8/000001_1755228671.jpg",4.396,"有線耳機","4","E","2025-10-15T06:11:55.948915Z"
"DELL 戴爾 Alienware 遊戲專用有線耳機 星辰白 – AW520H","DHAIAQ-A900J1YRO",100.0,75500907,"lobsterlabannotator+4@gmail.com","2025-10-16T06:13:12.949119Z",223472718,"https://cs-d.ecimg.tw/items/DHAIAQA900J1YRO/000001_1753155784.jpg",1.145,"有線耳機","4","E","2025-10-16T06:13:12.949132Z"
"DELL 戴爾 Alienware 遊戲專用有線耳機 星辰白 – AW520H","DHAIAQ-A900J1YRO",100.0,75361837,"lobsterlabannotator+1@gmail.com","2025-10-15T08:32:43.062366Z",223472718,"https://cs-d.ecimg.tw/items/DHAIAQA900J1YRO/000001_1753155784.jpg",1.414,"有線耳機","4","E","2025-10-15T08:32:43.062379Z"
"DELL 戴爾 Alienware 遊戲專用有線耳機 星辰白 – AW520H","DHAIAQ-A900J1YRO",100.0,75341233,"lobsterlabannotator+7@gmail.com","2025-10-15T06:12:01.481071Z",223472718,"https://cs-d.ecimg.tw/items/DHAIAQA900J1YRO/000001_1753155784.jpg",3.506,"有線耳機","4","E","2025-10-15T06:12:01.481100Z"
"Kensington 3.5mm Hi-Fi Headset 立體聲有線耳機麥克風","DCBAI0-A900F15I6",100.0,75500943,"lobsterlabannotator+4@gmail.com","2025-10-16T06:13:25.888466Z",223472719,"https://cs-d.ecimg.tw/items/DCBAI0A900F15I6/000001_1652407381.jpg",11.507,"有線耳機","4","E","2025-10-16T06:13:25.888481Z"
"Kensington 3.5mm Hi-Fi Headset 立體聲有線耳機麥克風","DCBAI0-A900F15I6",100.0,75361844,"lobsterlabannotator+1@gmail.com","2025-10-15T08:32:46.654867Z",223472719,"https://cs-d.ecimg.tw/items/DCBAI0A900F15I6/000001_1652407381.jpg",1.328,"有線耳機","4","E","2025-10-15T08:32:46.654884Z"
"Kensington 3.5mm Hi-Fi Headset 立體聲有線耳機麥克風","DCBAI0-A900F15I6",100.0,75341246,"lobsterlabannotator+7@gmail.com","2025-10-15T06:12:08.430679Z",223472719,"https://cs-d.ecimg.tw/items/DCBAI0A900F15I6/000001_1652407381.jpg",5.097,"有線耳機","4","E","2025-10-15T06:12:08.430696Z"
"1MORE 萬魔聲學 Stylish 雙動圈入耳式有線耳機 / E1025","DSBC59-A900HJQV8",100.0,75500952,"lobsterlabannotator+4@gmail.com","2025-10-16T06:13:28.725226Z",223472720,"https://cs-d.ecimg.tw/items/DSBC59A900HJQV8/000001_1733166076.jpg",1.365,"有線耳機","4","E","2025-10-16T06:13:28.725238Z"
"1MORE 萬魔聲學 Stylish 雙動圈入耳式有線耳機 / E1025","DSBC59-A900HJQV8",100.0,75361848,"lobsterlabannotator+1@gmail.com","2025-10-15T08:32:49.573431Z",223472720,"https://cs-d.ecimg.tw/items/DSBC59A900HJQV8/000001_1733166076.jpg",1.243,"有線耳機","4","E","2025-10-15T08:32:49.573443Z"
"1MORE 萬魔聲學 Stylish 雙動圈入耳式有線耳機 / E1025","DSBC59-A900HJQV8",100.0,75341252,"lobsterlabannotator+7@gmail.com","2025-10-15T06:12:12.292558Z",223472720,"https://cs-d.ecimg.tw/items/DSBC59A900HJQV8/000001_1733166076.jpg",2.073,"有線耳機","4","E","2025-10-15T06:12:12.292576Z"
"MOTOROLA 摩托羅拉 Moto XT120 耳罩式有線耳機","DYAQA1-A900I1P96",100.0,75500958,"lobsterlabannotator+4@gmail.com","2025-10-16T06:13:31.833820Z",223472721,"https://cs-d.ecimg.tw/items/DYAQA1A900I1P96/000001_1730792944.jpg",1.585,"有線耳機","4","E","2025-10-16T06:13:31.833832Z"
"MOTOROLA 摩托羅拉 Moto XT120 耳罩式有線耳機","DYAQA1-A900I1P96",100.0,75361857,"lobsterlabannotator+1@gmail.com","2025-10-15T08:32:52.548194Z",223472721,"https://cs-d.ecimg.tw/items/DYAQA1A900I1P96/000001_1730792944.jpg",1.447,"有線耳機","4","E","2025-10-15T08:32:52.548208Z"
"MOTOROLA 摩托羅拉 Moto XT120 耳罩式有線耳機","DYAQA1-A900I1P96",100.0,75341256,"lobsterlabannotator+7@gmail.com","2025-10-15T06:12:16.121380Z",223472721,"https://cs-d.ecimg.tw/items/DYAQA1A900I1P96/000001_1730792944.jpg",2.115,"有線耳機","4","E","2025-10-15T06:12:16.121397Z"
"【宅配免運】高音質鋁合金降噪重低音3.5mm入耳式有線耳機耳麥(E49)","DCAY1R-A900FP1Z6",100.0,75500970,"lobsterlabannotator+4@gmail.com","2025-10-16T06:13:34.418226Z",223472722,"https://cs-d.ecimg.tw/items/DCAY1RA900FP1Z6/000001_1666941151.jpg",0.99,"有線耳機","4","E","2025-10-16T06:13:34.418241Z"
"【宅配免運】高音質鋁合金降噪重低音3.5mm入耳式有線耳機耳麥(E49)","DCAY1R-A900FP1Z6",100.0,75361864,"lobsterlabannotator+1@gmail.com","2025-10-15T08:32:55.379994Z",223472722,"https://cs-d.ecimg.tw/items/DCAY1RA900FP1Z6/000001_1666941151.jpg",1.201,"有線耳機","4","E","2025-10-15T08:32:55.380009Z"
"【宅配免運】高音質鋁合金降噪重低音3.5mm入耳式有線耳機耳麥(E49)","DCAY1R-A900FP1Z6",100.0,75341321,"lobsterlabannotator+7@gmail.com","2025-10-15T06:12:59.887706Z",223472722,"https://cs-d.ecimg.tw/items/DCAY1RA900FP1Z6/000001_1666941151.jpg",41.664,"有線耳機","4","E","2025-10-15T06:12:59.887721Z"
"焊馬 【TW】H5718線控 入耳式 有線 耳機(2入組)","DCACH3-A900FFURM",100.0,75500976,"lobsterlabannotator+4@gmail.com","2025-10-16T06:13:37.314832Z",223472723,"https://cs-d.ecimg.tw/items/DCACH3A900FFURM/000001_1661758694.jpg",1.212,"有線耳機","4","E","2025-10-16T06:13:37.314845Z"
"焊馬 【TW】H5718線控 入耳式 有線 耳機(2入組)","DCACH3-A900FFURM",100.0,75361873,"lobsterlabannotator+1@gmail.com","2025-10-15T08:32:58.339171Z",223472723,"https://cs-d.ecimg.tw/items/DCACH3A900FFURM/000001_1661758694.jpg",1.075,"有線耳機","4","E","2025-10-15T08:32:58.339184Z"
"焊馬 【TW】H5718線控 入耳式 有線 耳機(2入組)","DCACH3-A900FFURM",100.0,75341330,"lobsterlabannotator+7@gmail.com","2025-10-15T06:13:07.247815Z",223472723,"https://cs-d.ecimg.tw/items/DCACH3A900FFURM/000001_1661758694.jpg",5.475,"有線耳機","4","E","2025-10-15T06:13:07.247827Z"
"ZANWA 晶華 30L 電子雙核芯變頻式右開單門冰箱/冷藏箱/小冰箱(ZW-30STF極鏡黑)","QBAQ0N-A900A7THG",100.0,75500985,"lobsterlabannotator+4@gmail.com","2025-10-16T06:13:41.666899Z",223472724,"https://cs-d.ecimg.tw/items/QBAQ0NA900A7THG/000001_1685586285.jpg",2.12,"小冰箱","4","E","2025-10-16T06:13:41.666921Z"
"ZANWA 晶華 30L 電子雙核芯變頻式右開單門冰箱/冷藏箱/小冰箱(ZW-30STF極鏡黑)","QBAQ0N-A900A7THG",100.0,75361886,"lobsterlabannotator+1@gmail.com","2025-10-15T08:33:03.609258Z",223472724,"https://cs-d.ecimg.tw/items/QBAQ0NA900A7THG/000001_1685586285.jpg",2.933,"小冰箱","4","E","2025-10-15T08:33:03.609275Z"
"ZANWA 晶華 30L 電子雙核芯變頻式右開單門冰箱/冷藏箱/小冰箱(ZW-30STF極鏡黑)","QBAQ0N-A900A7THG",100.0,75341338,"lobsterlabannotator+7@gmail.com","2025-10-15T06:13:12.806076Z",223472724,"https://cs-d.ecimg.tw/items/QBAQ0NA900A7THG/000001_1685586285.jpg",3.678,"小冰箱","4","E","2025-10-15T06:13:12.806089Z"
"ZANWA 晶華 電子雙核芯變頻式客房冰箱/冷藏箱/小冰箱/紅酒櫃(ZW-46SB)","QBAQ4C-A900AEFJ0",100.0,75500998,"lobsterlabannotator+4@gmail.com","2025-10-16T06:13:46.302181Z",223472725,"https://cs-d.ecimg.tw/items/QBAQ4CA900AEFJ0/000001_1629178406.jpg",3.055,"小冰箱","4","E","2025-10-16T06:13:46.302193Z"
"ZANWA 晶華 電子雙核芯變頻式客房冰箱/冷藏箱/小冰箱/紅酒櫃(ZW-46SB)","QBAQ4C-A900AEFJ0",100.0,75361892,"lobsterlabannotator+1@gmail.com","2025-10-15T08:33:06.786918Z",223472725,"https://cs-d.ecimg.tw/items/QBAQ4CA900AEFJ0/000001_1629178406.jpg",1.501,"小冰箱","4","E","2025-10-15T08:33:06.786932Z"
"ZANWA 晶華 電子雙核芯變頻式客房冰箱/冷藏箱/小冰箱/紅酒櫃(ZW-46SB)","QBAQ4C-A900AEFJ0",100.0,75341350,"lobsterlabannotator+7@gmail.com","2025-10-15T06:13:20.660533Z",223472725,"https://cs-d.ecimg.tw/items/QBAQ4CA900AEFJ0/000001_1629178406.jpg",5.008,"小冰箱","4","E","2025-10-15T06:13:20.660546Z"
"888ezgo 888便利購 聲光音樂雙門小冰箱家家酒(早教說故事兒歌音樂)(6896)","DEASOH-A900HL5H9",33.33333333333333,75501014,"lobsterlabannotator+4@gmail.com","2025-10-16T06:13:54.464413Z",223472726,"https://cs-d.ecimg.tw/items/DEASOHA900HL5H9/000001_1718807839.jpg",13.106,"小冰箱","1","I","2025-10-16T06:14:16.382320Z"
"888ezgo 888便利購 聲光音樂雙門小冰箱家家酒(早教說故事兒歌音樂)(6896)","DEASOH-A900HL5H9",33.33333333333333,75361908,"lobsterlabannotator+1@gmail.com","2025-10-15T08:33:12.156270Z",223472726,"https://cs-d.ecimg.tw/items/DEASOHA900HL5H9/000001_1718807839.jpg",28.700999999999997,"小冰箱","2","S","2025-10-15T08:33:45.453175Z"
"888ezgo 888便利購 聲光音樂雙門小冰箱家家酒(早教說故事兒歌音樂)(6896)","DEASOH-A900HL5H9",33.33333333333333,75341395,"lobsterlabannotator+7@gmail.com","2025-10-15T06:13:54.052193Z",223472726,"https://cs-d.ecimg.tw/items/DEASOHA900HL5H9/000001_1718807839.jpg",31.678,"小冰箱","2","S","2025-10-15T06:13:54.052205Z"
"W.C.S 【cheaper】職人收納馬桶冰箱架/馬桶架/冰箱架/小冰箱架/馬桶上架/套房收納架/浴廁收納架/CS","DEBAME-A900F45KL",33.33333333333333,75501099,"lobsterlabannotator+4@gmail.com","2025-10-16T06:14:29.431200Z",223472727,"https://cs-d.ecimg.tw/items/DEBAMEA900F45KL/000001_1653893265.jpg",9.507,"小冰箱","0","I","2025-10-16T06:14:29.431215Z"
"W.C.S 【cheaper】職人收納馬桶冰箱架/馬桶架/冰箱架/小冰箱架/馬桶上架/套房收納架/浴廁收納架/CS","DEBAME-A900F45KL",33.33333333333333,75362029,"lobsterlabannotator+1@gmail.com","2025-10-15T08:34:03.831540Z",223472727,"https://cs-d.ecimg.tw/items/DEBAMEA900F45KL/000001_1653893265.jpg",5.262,"小冰箱","0","I","2025-10-15T08:34:03.831556Z"
"W.C.S 【cheaper】職人收納馬桶冰箱架/馬桶架/冰箱架/小冰箱架/馬桶上架/套房收納架/浴廁收納架/CS","DEBAME-A900F45KL",33.33333333333333,75341406,"lobsterlabannotator+7@gmail.com","2025-10-15T06:14:02.519359Z",223472727,"https://cs-d.ecimg.tw/items/DEBAMEA900F45KL/000001_1653893265.jpg",6.632,"小冰箱","2","C","2025-10-15T06:14:02.519371Z"
"SANLUX 台灣三洋 98公升《定頻-單門》小冰箱SR-C98A1","DMBM2D-A900HPPC0",100.0,75501105,"lobsterlabannotator+4@gmail.com","2025-10-16T06:14:32.881606Z",223472728,"https://cs-d.ecimg.tw/items/DMBM2DA900HPPC0/000001_1753846573.jpg",1.785,"小冰箱","4","E","2025-10-16T06:14:32.881618Z"
"SANLUX 台灣三洋 98公升《定頻-單門》小冰箱SR-C98A1","DMBM2D-A900HPPC0",100.0,75362042,"lobsterlabannotator+1@gmail.com","2025-10-15T08:34:08.063543Z",223472728,"https://cs-d.ecimg.tw/items/DMBM2DA900HPPC0/000001_1753846573.jpg",2.402,"小冰箱","4","E","2025-10-15T08:34:08.063557Z"
"SANLUX 台灣三洋 98公升《定頻-單門》小冰箱SR-C98A1","DMBM2D-A900HPPC0",100.0,75341418,"lobsterlabannotator+7@gmail.com","2025-10-15T06:14:08.304105Z",223472728,"https://cs-d.ecimg.tw/items/DMBM2DA900HPPC0/000001_1753846573.jpg",3.931,"小冰箱","4","E","2025-10-15T06:14:08.304117Z"
"u-ta 9(L) 車用出遊露營行動壓縮機電冰箱/小冰箱 MP25 (保證保冰保冷)","DEBQKR-A900GT1AO",100.0,75501141,"lobsterlabannotator+4@gmail.com","2025-10-16T06:14:41.405128Z",223472729,"https://cs-d.ecimg.tw/items/DEBQKRA900GT1AO/000001_1699263677.jpg",7.008,"小冰箱","4","E","2025-10-16T06:14:41.405140Z"
"u-ta 9(L) 車用出遊露營行動壓縮機電冰箱/小冰箱 MP25 (保證保冰保冷)","DEBQKR-A900GT1AO",100.0,75362050,"lobsterlabannotator+1@gmail.com","2025-10-15T08:34:12.268142Z",223472729,"https://cs-d.ecimg.tw/items/DEBQKRA900GT1AO/000001_1699263677.jpg",2.095,"小冰箱","4","E","2025-10-15T08:34:12.268154Z"
"u-ta 9(L) 車用出遊露營行動壓縮機電冰箱/小冰箱 MP25 (保證保冰保冷)","DEBQKR-A900GT1AO",100.0,75341424,"lobsterlabannotator+7@gmail.com","2025-10-15T06:14:13.615335Z",223472729,"https://cs-d.ecimg.tw/items/DEBQKRA900GT1AO/000001_1699263677.jpg",3.455,"小冰箱","4","E","2025-10-15T06:14:13.615349Z"
"only mini儲藏31L桌上型冷凍櫃OU31-RM12Z白福利品(節能標章/小冰箱幫手/31公升迷你直立式)","DPACL2-A900IW9VG",100.0,75501153,"lobsterlabannotator+4@gmail.com","2025-10-16T06:14:48.359725Z",223472730,"https://cs-d.ecimg.tw/items/DPACL2A900IW9VG/000001_1750934645.jpg",5.333,"小冰箱","4","E","2025-10-16T06:14:48.359738Z"
"only mini儲藏31L桌上型冷凍櫃OU31-RM12Z白福利品(節能標章/小冰箱幫手/31公升迷你直立式)","DPACL2-A900IW9VG",100.0,75362059,"lobsterlabannotator+1@gmail.com","2025-10-15T08:34:15.829492Z",223472730,"https://cs-d.ecimg.tw/items/DPACL2A900IW9VG/000001_1750934645.jpg",1.473,"小冰箱","4","E","2025-10-15T08:34:15.829508Z"
"only mini儲藏31L桌上型冷凍櫃OU31-RM12Z白福利品(節能標章/小冰箱幫手/31公升迷你直立式)","DPACL2-A900IW9VG",100.0,75341443,"lobsterlabannotator+7@gmail.com","2025-10-15T06:14:28.391070Z",223472730,"https://cs-d.ecimg.tw/items/DPACL2A900IW9VG/000001_1750934645.jpg",13.006,"小冰箱","4","E","2025-10-15T06:14:28.391083Z"
"台灣110V專用 20L車載迷你小型冰箱家用學生宿舍化妝品車用製冷便攜小冰箱","DPAC6F-A900BV2TD",100.0,75501160,"lobsterlabannotator+4@gmail.com","2025-10-16T06:14:52.485597Z",223472731,"https://cs-d.ecimg.tw/items/DPAC6FA900BV2TD/000001_1649907402.jpg",2.661,"小冰箱","4","E","2025-10-16T06:14:52.485610Z"
"台灣110V專用 20L車載迷你小型冰箱家用學生宿舍化妝品車用製冷便攜小冰箱","DPAC6F-A900BV2TD",100.0,75362072,"lobsterlabannotator+1@gmail.com","2025-10-15T08:34:20.921963Z",223472731,"https://cs-d.ecimg.tw/items/DPAC6FA900BV2TD/000001_1649907402.jpg",3.059,"小冰箱","4","E","2025-10-15T08:34:20.921976Z"
"台灣110V專用 20L車載迷你小型冰箱家用學生宿舍化妝品車用製冷便攜小冰箱","DPAC6F-A900BV2TD",100.0,75341474,"lobsterlabannotator+7@gmail.com","2025-10-15T06:14:49.440044Z",223472731,"https://cs-d.ecimg.tw/items/DPAC6FA900BV2TD/000001_1649907402.jpg",19.41,"小冰箱","4","E","2025-10-15T06:14:49.440057Z"
"KOLIN 歌林 103公升一級能效定頻右開雙門小冰箱 KR-SE21032-T不鏽鋼色","DPAC78-A900EP6SI",100.0,75501165,"lobsterlabannotator+4@gmail.com","2025-10-16T06:14:55.324347Z",223472732,"https://cs-d.ecimg.tw/items/DPAC78A900EP6SI/000001_1647842315.jpg",1.23,"小冰箱","4","E","2025-10-16T06:14:55.324360Z"
"KOLIN 歌林 103公升一級能效定頻右開雙門小冰箱 KR-SE21032-T不鏽鋼色","DPAC78-A900EP6SI",100.0,75362080,"lobsterlabannotator+1@gmail.com","2025-10-15T08:34:24.358622Z",223472732,"https://cs-d.ecimg.tw/items/DPAC78A900EP6SI/000001_1647842315.jpg",1.657,"小冰箱","4","E","2025-10-15T08:34:24.358634Z"
"KOLIN 歌林 103公升一級能效定頻右開雙門小冰箱 KR-SE21032-T不鏽鋼色","DPAC78-A900EP6SI",100.0,75341476,"lobsterlabannotator+7@gmail.com","2025-10-15T06:14:52.943171Z",223472732,"https://cs-d.ecimg.tw/items/DPAC78A900EP6SI/000001_1647842315.jpg",1.854,"小冰箱","4","E","2025-10-15T06:14:52.943185Z"
"HERAN 禾聯 40L微電腦雙溫控行動冰箱 HPR-40AP01S 露營冰箱 隨身小冰箱 移動式冰箱","DPACDM-A900FQVO6",33.33333333333333,75501174,"lobsterlabannotator+4@gmail.com","2025-10-16T06:14:59.878202Z",223472733,"https://cs-d.ecimg.tw/items/DPACDMA900FQVO6/000001_1668074411.jpg",2.973,"小冰箱","3","S","2025-10-16T06:14:59.878218Z"
"HERAN 禾聯 40L微電腦雙溫控行動冰箱 HPR-40AP01S 露營冰箱 隨身小冰箱 移動式冰箱","DPACDM-A900FQVO6",33.33333333333333,75362104,"lobsterlabannotator+1@gmail.com","2025-10-15T08:34:36.254770Z",223472733,"https://cs-d.ecimg.tw/items/DPACDMA900FQVO6/000001_1668074411.jpg",10.187,"小冰箱","4","E","2025-10-15T08:34:36.254781Z"
"HERAN 禾聯 40L微電腦雙溫控行動冰箱 HPR-40AP01S 露營冰箱 隨身小冰箱 移動式冰箱","DPACDM-A900FQVO6",33.33333333333333,75341484,"lobsterlabannotator+7@gmail.com","2025-10-15T06:14:56.499718Z",223472733,"https://cs-d.ecimg.tw/items/DPACDMA900FQVO6/000001_1668074411.jpg",1.874,"小冰箱","4","E","2025-10-15T06:14:56.499737Z"
"Nintendo 任天堂 【現貨】NS Switch遊戲 薩爾達傳說 王國之淚 (曠野之息 續篇) -中文版","DGBJBH-A900GEQKQ",33.33333333333333,75502178,"lobsterlabannotator+4@gmail.com","2025-10-16T06:20:54.056711Z",223472734,"https://cs-d.ecimg.tw/items/DGBJBHA900GEQKQ/000001_1722240083.jpg",7.945,"switch 遊戲","4","E","2025-10-16T06:20:54.056724Z"
"Nintendo 任天堂 【現貨】NS Switch遊戲 薩爾達傳說 王國之淚 (曠野之息 續篇) -中文版","DGBJBH-A900GEQKQ",33.33333333333333,75362133,"lobsterlabannotator+1@gmail.com","2025-10-15T08:34:47.032721Z",223472734,"https://cs-d.ecimg.tw/items/DGBJBHA900GEQKQ/000001_1722240083.jpg",8.929,"switch 遊戲","4","E","2025-10-15T08:34:47.032735Z"
"Nintendo 任天堂 【現貨】NS Switch遊戲 薩爾達傳說 王國之淚 (曠野之息 續篇) -中文版","DGBJBH-A900GEQKQ",33.33333333333333,75341498,"lobsterlabannotator+7@gmail.com","2025-10-15T06:15:07.314077Z",223472734,"https://cs-d.ecimg.tw/items/DGBJBHA900GEQKQ/000001_1722240083.jpg",8.952,"switch 遊戲","3","E","2025-10-15T06:15:07.314091Z"
"Nintendo 任天堂 NS Switch遊戲  Switch 運動 Sports (內附腿部固定帶)-中文版","DGBJBH-A900GEUDG",33.33333333333333,75502206,"lobsterlabannotator+4@gmail.com","2025-10-16T06:21:02.321025Z",223472735,"https://cs-d.ecimg.tw/items/DGBJBHA900GEUDG/000001_1686722673.jpg",6.619,"switch 遊戲","4","E","2025-10-16T06:21:02.321037Z"
"Nintendo 任天堂 NS Switch遊戲  Switch 運動 Sports (內附腿部固定帶)-中文版","DGBJBH-A900GEUDG",33.33333333333333,75362147,"lobsterlabannotator+1@gmail.com","2025-10-15T08:34:51.065230Z",223472735,"https://cs-d.ecimg.tw/items/DGBJBHA900GEUDG/000001_1686722673.jpg",2.511,"switch 遊戲","4","E","2025-10-15T08:34:51.065244Z"
"Nintendo 任天堂 NS Switch遊戲  Switch 運動 Sports (內附腿部固定帶)-中文版","DGBJBH-A900GEUDG",33.33333333333333,75341516,"lobsterlabannotator+7@gmail.com","2025-10-15T06:15:18.177056Z",223472735,"https://cs-d.ecimg.tw/items/DGBJBHA900GEUDG/000001_1686722673.jpg",9.256,"switch 遊戲","3","E","2025-10-15T06:15:18.177072Z"
"UNITEK 優越者 G1002E4合1Switch遊戲讀卡器連遙控器(代理商原廠貨/保固2年)","DGBJC0-A900HWEHT",100.0,75502368,"lobsterlabannotator+4@gmail.com","2025-10-16T06:21:35.893583Z",223472736,"https://cs-d.ecimg.tw/items/DGBJC0A900HWEHT/000001_1731918360.jpg",32.022,"switch 遊戲","2","C","2025-10-16T06:21:35.893597Z"
"UNITEK 優越者 G1002E4合1Switch遊戲讀卡器連遙控器(代理商原廠貨/保固2年)","DGBJC0-A900HWEHT",100.0,75362173,"lobsterlabannotator+1@gmail.com","2025-10-15T08:35:04.557994Z",223472736,"https://cs-d.ecimg.tw/items/DGBJC0A900HWEHT/000001_1731918360.jpg",11.821,"switch 遊戲","2","C","2025-10-15T08:35:04.558009Z"
"UNITEK 優越者 G1002E4合1Switch遊戲讀卡器連遙控器(代理商原廠貨/保固2年)","DGBJC0-A900HWEHT",100.0,75341536,"lobsterlabannotator+7@gmail.com","2025-10-15T06:15:33.523744Z",223472736,"https://cs-d.ecimg.tw/items/DGBJC0A900HWEHT/000001_1731918360.jpg",13.465,"switch 遊戲","2","C","2025-10-15T06:15:33.523756Z"
"JTP 簡約全鋁合金 可旋轉手機支架/平板支架/Switch遊戲主機支架-可旋轉-銀色","DYAF13-A900APGE9",0.0,75502584,"lobsterlabannotator+4@gmail.com","2025-10-16T06:22:56.613054Z",223472737,"https://cs-d.ecimg.tw/items/DYAF13A900APGE9/000001_1591760913.jpg",78.246,"switch 遊戲","0","I","2025-10-16T06:22:56.613071Z"
