id,IT_NAME,image_url,query,annotators
223502365,Bernice -瑟爾現代風皮革扶手餐椅/休閒單人椅/商務洽談椅/房間椅,https://cs-d.ecimg.tw/items/DQCE27A900HJZAI/000001_1718090172.jpg,單人椅,"['2', '5', '8']"
223502366,LASSLEY 蕾絲妮居家 綠色亞藤沙發座墊(二入組) 單人墊 單人椅 薄棉 涼蓆 亞草 草蓆 薄墊 保潔墊 坐墊 涼墊,https://cs-d.ecimg.tw/items/DEAZ5NA900J4EXW/000001_1754970702.jpg,單人椅,"['2', '5', '8']"
223502367,AS 雅司 --王子可可色單人椅凳-62*50*39CM-不含沙發,https://cs-d.ecimg.tw/items/DQCC1YA900GE9XQ/000001_1686138232.jpg,單人椅,"['2', '5', '8']"
223502368,AMD 超微 Ryzen 9 7900X3D 12核/24緒 處理器《4.4GHz/140M/120W/AM5》(代理商貨),https://cs-d.ecimg.tw/items/DSBC0BA900IAMLZ/000001_1742984868.jpg,x3d,"['2', '5', '8']"
223502369,MSI 微星 (DIY)B850平台【粉紅佳人】(R7-9800X3D/B850/32GD5/RTX5070/1TB M.2/750W/DIY自選升級),https://cs-d.ecimg.tw/items/DSAUH0C900IH53I/000001_1742359008.png,x3d,"['2', '5', '8']"
223502370,X3D互动游戏交互设计——可穿戴式交互技术(Kobo/電子書),https://cs-d.ecimg.tw/items/DJBQ2VD900CJ7G8/000001_1641633080.jpg,x3d,"['2', '5', '8']"
223502371,DR.TOUGH 硬博士 for iPhone Xs/iPhone X 3D曲面滿版玻璃保護貼-黑,https://cs-d.ecimg.tw/items/QAAOBQA900A6F2E/000001_1564546055.jpg,x3d,"['2', '5', '8']"
223502372,Dr. Air 《Dr.Air 透氣專家》台灣製四季用獨立筒枕 高支撐 彈簧枕 防蹣抗菌 四季通用 天絲x3D雙材質 超釋壓 銀離子(買一送一),https://cs-d.ecimg.tw/items/QFAV7ZA900AMQPM/000001_1608878880.jpg,x3d,"['2', '5', '8']"
223502373,GOOVIS 酷睿視 G3X 3D 頭戴顯示器,https://cs-d.ecimg.tw/items/DYAIAXA900IH04A/000001_1742301967.jpg,x3d,"['2', '5', '8']"
223502374,TrakFitness TrakHandle Pro-X 3D 運動握把,https://cs-d.ecimg.tw/items/DEBYADA900F02U6/000001_1651829518.jpg,x3d,"['2', '5', '8']"
223502375,ASUS 華碩 (DIY)獵豹N91C(R7-7800X3D/B650/32G/1TB M.2),https://cs-d.ecimg.tw/items/DSAUR0A900I4ZP5/000001_1733370120.jpg,x3d,"['2', '5', '8']"
223502376,GIGABYTE 技嘉 X870E AORUS PRO ICE 主機板+AMD R9 9900X3D代理盒裝【12核/24緒】,https://cs-d.ecimg.tw/items/DSAJ9PA900J0F7X/000001_1751714287.jpg,x3d,"['2', '5', '8']"
223502377,ZOTAC (DIY)光劍L0BC(R7 9800X3D/技嘉X870/32G/1TB M.2/RTX 5070),https://cs-d.ecimg.tw/items/DSAUS7A900IHKOG/000001_1742645982.jpg,x3d,"['2', '5', '8']"
223502378,BTS-01 次中音薩克斯風,https://cs-d.ecimg.tw/items/DEBJ2XA900HS6DY/000001_1725436102.jpg,薩克斯風,"['2', '5', '8']"
223502379,WEISSENBERG A-500GL中音薩克斯風-清漆管身/原廠公司貨,https://cs-d.ecimg.tw/items/DMAFE4A900HCGT1/000001_1711606659.jpg,薩克斯風,"['2', '5', '8']"
223502380,HyRead 書寫基隆:港都薩克斯風(電子書),https://cs-d.ecimg.tw/items/DJBR5KD900IPFVT/000001_1745991624.jpg,薩克斯風,"['2', '5', '8']"
223502381,ifive 五元素 UHF無線樂器麥克風 if-UM360(演奏樂器 麥克風 夾式 薩克斯風 低音號 小號 小喇叭 長號 法國號 表演 ),https://cs-d.ecimg.tw/items/DCAYWCA900IT5HO/000001_1747039219.jpg,薩克斯風,"['2', '5', '8']"
223502382,P. Mauriat Grand Dreams 285 Tenor Sax 次中音薩克斯風/干邑漆表面/原廠公司貨,https://cs-d.ecimg.tw/items/DMAFE4A900FYKVH/000001_1674807403.jpg,薩克斯風,"['2', '5', '8']"
223502383,MIPRO 嘉強 MR-58ST 次中音薩克斯風無線麥克風組 原廠公司貨 商品保固有保障,https://cs-d.ecimg.tw/items/QBAW1NA900A73EZ/000001_1565588504.jpg,薩克斯風,"['2', '5', '8']"
223502384,肯尼吉 Kenny- G薩克斯風魔力花園3CD,https://cs-d.ecimg.tw/items/DNAB23A900BSZC0/000001_1706776863.jpg,薩克斯風,"['2', '5', '8']"
223502385,AV MUSICAL NK-888 6.5吋低音 多功能無線藍牙音箱+EAGLE EWM-U6SAX 薩克斯風專用無線麥克風,https://cs-d.ecimg.tw/items/DMAAO8A900IDH3T/000001_1740023148.jpg,薩克斯風,"['2', '5', '8']"
223502386,LeapFrog 跳跳蛙 爵士貓薩克斯風,https://cs-d.ecimg.tw/items/DEASR5A900I36LX/000001_1731997382.jpg,薩克斯風,"['2', '5', '8']"
223502387,ROBOTIME 薩克斯風-3D木質益智模型TG309(公司貨),https://cs-d.ecimg.tw/items/DEEE2WA900IUNJW/000001_1747972040.jpg,薩克斯風,"['2', '5', '8']"
223502388,奇哥 比得兔英倫小羊羔絨毯/蓋毯禮盒 70x100cm 寶寶新生兒禮 滿月禮 彌月禮 嬰兒禮盒,https://cs-d.ecimg.tw/items/DEAI13A900B15S0/000001_1741674112.jpg,新生兒,"['2', '5', '8']"
223502389,奇哥 比得兔安撫小抱毯禮盒 (寶寶新生兒禮 滿月禮 彌月禮 嬰兒禮盒 安撫玩偶 安撫巾),https://cs-d.ecimg.tw/items/DEAI13A900C3GJ3/000001_1746168414.jpg,新生兒,"['2', '5', '8']"
223502390,NBA M&N 新生兒 G1 Swingman復古球衣 暴龍隊 98-99 Vince Carter #15,https://cs-d.ecimg.tw/items/DXBY5EA900H1L7C/000001_1703589586.jpg,新生兒,"['2', '5', '8']"
223502391,0∼3歲寶寶的餵養與營養指南：從新生兒到幼兒期的健康養育(Kobo/電子書),https://cs-d.ecimg.tw/items/DJBQ1ID900GFEWE/000001_1687228534.jpg,新生兒,"['2', '5', '8']"
223502392,babyhood 艾兒新生兒沐浴床,https://cs-d.ecimg.tw/items/DECH1DA900AVGKS/000001_1600180244.jpg,新生兒,"['2', '5', '8']"
223502393,Playful Toys 頑玩具 音樂旋轉床鈴 (嬰兒手搖鈴 安撫玩具 寶寶玩具 嬰兒床掛鈴 新生兒玩具 燈光音樂玩具),https://cs-d.ecimg.tw/items/DEASTBA900FWGCI/000001_1672728775.jpg,新生兒,"['2', '5', '8']"
223502394,Mesenfants 【1組3盒】新生兒黑白圖卡 視覺啟發追視卡 雙面視覺卡 嬰兒黑白啟發玩具,https://cs-d.ecimg.tw/items/DEAM74A900FONTR/000001_1666684293.jpg,新生兒,"['2', '5', '8']"
223502395,草本宣言 艾草洗淨手提禮盒組-洗頭+洗髮+防蚊露+艾草防護精油+造型毛巾(祝順產/滿月/新生兒伴手),https://cs-d.ecimg.tw/items/QEAI2YA9009C29H/000001_1657095113.jpg,新生兒,"['2', '5', '8']"
223502397,Mesenfants 帥氣紳士西裝 寶寶西裝 新生兒包屁衣 酒紅紳士(套裝/喜酒/花童),https://cs-d.ecimg.tw/items/DWAF8LA900I54VJ/000001_1733465833.jpg,新生兒,"['2', '5', '8']"
223502398,TRENY TRENY_(綑綁類)_台製高彈性鬆緊帶-5尺(2入),https://cs-d.ecimg.tw/items/DEAC6UA77630636/000001_1697694430.jpg,鬆緊帶,"['2', '5', '8']"
223502399,TRENY 台製高彈性鬆緊帶-3尺(6入),https://cs-d.ecimg.tw/items/DEACAFA900BYVWW/000001_1697694473.jpg,鬆緊帶,"['2', '5', '8']"
223502400,A&R 萌萌款兒童大帽簷防曬遮陽帽 四色任選(3-7歲 幼童 四季 深頂 可調節大小 鬆緊帶),https://cs-d.ecimg.tw/items/DWAB9NA900GFJQ4/000001_1687317434.jpg,鬆緊帶,"['2', '5', '8']"
223502401,New Balance 紐巴倫 短褲 Heritage Mesh Graphic Short 男款 藍橘 運動褲 鬆緊帶 褲子 MS51514DRE,https://cs-d.ecimg.tw/items/DEBNJ9A900IX9L0/000001_1749623683.jpg,鬆緊帶,"['2', '5', '8']"
223502402,Merrell 邁樂 休閒鞋 Jungle Moc 女鞋 淺褐 奶茶色 黑 麂皮 避震 鬆緊帶 ML60802,https://cs-d.ecimg.tw/items/DIEL1UA900I1Y59/000001_1730946305.jpg,鬆緊帶,"['2', '5', '8']"
223502403,LeVon 女雙刷毛保暖長褲 - 深灰《 刷毛內裏 / 修飾臀部 / 鬆緊帶設計 / MIT台灣 / S~2XL》 LV2117,https://cs-d.ecimg.tw/items/CEACMVA9005TBPG/000001_1478391633.jpg,鬆緊帶,"['2', '5', '8']"
223502404,(3入組)台灣製造PHOTOPLY斌視氣密式安全眼鏡180度透明防飛沫眼罩PG-169(鬆緊帶加固)防塵眼罩櫃台警察消防保護眼罩,https://cs-d.ecimg.tw/items/DEAVGOA900BDKLH/000001_1621528017.jpg,鬆緊帶,"['2', '5', '8']"
223502405,Touring可調高度 汽車頸枕 質感麂皮絨布 舒適彈力羽絨棉枕芯 卡扣鬆緊帶 車用座椅頭枕 護頸靠枕,https://cs-d.ecimg.tw/items/DEAD34A900B8VRH/000001_1619405913.jpg,鬆緊帶,"['2', '5', '8']"
223502406,BLACKYAK 女 REST七分褲(黑色)-修身款 四向高彈性 鬆緊帶七分褲-BYEB1WP101,https://cs-d.ecimg.tw/items/DEBLECA900IS6BG/000001_1746760882.jpg,鬆緊帶,"['2', '5', '8']"
223502407,BuyJM 百嘉美 天然無染色藺草雙人5尺涼蓆/竹蓆/附鬆緊帶,https://cs-d.ecimg.tw/items/QFAV7BA9007DBGF/000001_1478539180.jpg,鬆緊帶,"['2', '5', '8']"
223502408,CHICHIAU 奇巧 12吋多功能IPS LED寬螢幕液晶顯示器(AVBNCVGAHDMIUSB),https://cs-d.ecimg.tw/items/QAAU7NA900ATAU3/000001_1597202866.jpg,寬螢幕,"['2', '5', '8']"
223502409,chichiau 奇巧 12吋多功能IPS LED寬螢幕液晶顯示器(AVBNCVGAHDMIUSB),https://cs-d.ecimg.tw/items/QBAA15A9009LDYO/000001_1542789139.jpg,寬螢幕,"['2', '5', '8']"
223502410,AW-34 Plus 藍芽智慧手錶 Volte新語音 2吋寬螢幕 PLAY商店 LINE來電通知 IP67防水 1G+16G,https://cs-d.ecimg.tw/items/DYAI4HA900I8U0Z/000001_1736407386.jpg,寬螢幕,"['2', '5', '8']"
223502411,Kaempfer 驛恒生 [] 16:9 寬螢幕抗藍光防眩防刮螢幕防窺片 - 23吋 (50.87 x 28.59cm),https://cs-d.ecimg.tw/items/QFBV2UA90084QHU/000001_1687839701.jpg,寬螢幕,"['2', '5', '8']"
223502412,DECAMAX 嘉豐 28吋 4K LED 多媒體寬螢幕顯示器 (DL1719-A280C2-4K0) 台灣製造,https://cs-d.ecimg.tw/items/DSABE1A900BLAXA/000001_1626888295.jpg,寬螢幕,"['2', '5', '8']"
223502413,LG 樂金 【29吋寬螢幕組】LG gram 16吋AI效能筆電 冰雪白16Z90TL-G.AS54C2+	LG UltraWide 29WQ600-W HDR10,https://cs-d.ecimg.tw/items/DHAM4J1900J3QGR/000001_1754467779.jpg,寬螢幕,"['2', '5', '8']"
223502414,ViewSonic 優派 VA1903H-2 抗藍光寬螢幕(19型/XGA/TN),https://cs-d.ecimg.tw/items/DSABEXA900HQ5FS/000001_1723515251.jpg,寬螢幕,"['2', '5', '8']"
223502415,KINYO 12位元寬螢幕稅率計算機 KPE-690,https://cs-d.ecimg.tw/items/DMCH07A900HQSQ2/000001_1724220559.jpg,寬螢幕,"['2', '5', '8']"
223502416,易控王 二進一出 VGA SWITCH 免電源螢幕切換器2 PORT共享器支援寬螢幕 2進1出(40-050),https://cs-d.ecimg.tw/items/DCAXNVA900F6VDK/000001_1667288264.jpg,寬螢幕,"['2', '5', '8']"
223502417,帕格尼尼 paganini 加寬螢幕超大LED數字鐘 倒數計時鐘 倒數計日(溫濕度),https://cs-d.ecimg.tw/items/DEDG3JA900GGO12/000001_1750405338.jpg,寬螢幕,"['2', '5', '8']"
223502418,Diadora 迪亞多那 兒童款-珊瑚時尚兒童鞋13121黑白藍/13122黑白紫,https://cs-d.ecimg.tw/items/DWABU5A900I0PN2/000001_1750408980.jpg,兒童鞋,"['2', '5', '8']"
223502419,Osun 歐桑生活 男女兒童超輕多功能休閒運動沙灘鞋(CE211) (男鞋/女鞋/兒童鞋通用),https://cs-d.ecimg.tw/items/DXAN02A9007G0JB/000001_1704163232.jpg,兒童鞋,"['2', '5', '8']"
223502420,上手家居 懶人鞋帶 16條組(兒童鞋帶/免綁鞋帶/彈性鞋帶/彈力鞋帶/彩色鞋帶/伸縮鞋帶/矽膠鞋帶),https://cs-d.ecimg.tw/items/DICN2LA900AC7HO/000001_1715311150.jpg,兒童鞋,"['2', '5', '8']"
223502421,JHS 杰恆社 【杰恆】los0625兒童鞋墊平足內外八字足內外翻扁平足O/X型腿美正,https://cs-d.ecimg.tw/items/QDAJ5TA900AIPCD/000001_1653203496.jpg,兒童鞋,"['2', '5', '8']"
223502422,糊塗鞋匠 優質鞋材 G163 兒童鞋燈 10個,https://cs-d.ecimg.tw/items/DICN12A900G2QLH/000001_1677200107.jpg,兒童鞋,"['2', '5', '8']"
223502423,POLIYOU 立體3D透氣抑菌兒童鞋墊S~XL號/運動鞋/休閒鞋,https://cs-d.ecimg.tw/items/DICN2AA900GI2M7/000001_1689730782.jpg,兒童鞋,"['2', '5', '8']"
223502424,JHS 杰恆社 【南紡購物中心】 貳對舒適透氣鞋墊運動兒童鞋墊蜂窩型鞋墊男女laosong口21,https://cs-d.ecimg.tw/items/QDAX0JA900A41GH/000001_1561633280.jpg,兒童鞋,"['2', '5', '8']"
223502425,JHS 杰恆社 壹對大豆纖維兒童鞋墊足護理兒童運動吸汗機能鞋墊laosong口97,https://cs-d.ecimg.tw/items/QDAJ5TA900A4R1O/000001_1562431680.jpg,兒童鞋,"['2', '5', '8']"
223502426,糊塗鞋匠 優質鞋材 C70 台灣製造 EVA兒童鞋墊 5雙,https://cs-d.ecimg.tw/items/DICN6GA900BNHEN/000001_1628579499.jpg,兒童鞋,"['2', '5', '8']"
223502427,上手家居 可調節懶人鞋帶(兒童鞋帶/免綁鞋帶/彈性鞋帶/彈力鞋帶/彩色鞋帶/伸縮鞋帶/鬆緊鞋帶/快速鞋帶),https://cs-d.ecimg.tw/items/DICN2LA900B5HRU/000001_1613719929.jpg,兒童鞋,"['2', '5', '8']"
223502428,木製折疊餐桌家用小戶型長方形簡約易可伸縮移動吃飯桌子4-6人,https://cs-d.ecimg.tw/items/DQCB8BA900H88C2/000001_1708314498.jpg,折疊餐桌,"['2', '5', '8']"
223502429,可折疊日式餐桌120*60*77cm 折疊餐桌 日式餐桌 木製移動式餐桌 收納桌 折疊桌 可伸縮移動,https://cs-d.ecimg.tw/items/DQCBEOA900GF7X0/000001_1686969510.jpg,折疊餐桌,"['2', '5', '8']"
223502430,HADER 車載後座置物儲物掛袋 汽車椅背收納袋 車用座椅後背折疊餐桌,https://cs-d.ecimg.tw/items/DEAD0AA900GF7VQ/000001_1687166508.jpg,折疊餐桌,"['2', '5', '8']"
223502431,Bernice -凱瑟琳3.9尺仿石面多功能組合L型餐櫃餐桌/伸縮折疊餐桌中島櫃(收納高電器餐櫃+折合餐桌+椅凳四入),https://cs-d.ecimg.tw/items/DQCD3QA900GB68N/000001_1683689380.jpg,折疊餐桌,"['2', '5', '8']"
223502432,hoi! 好好生活 源氏木語鹿特丹原木色橡木折疊餐桌1.2M Y28R06,https://cs-d.ecimg.tw/items/DQAY1VA900GDMLE/000001_1685574403.jpg,折疊餐桌,"['2', '5', '8']"
223502433,居家家 便攜式家用戶外擺攤80*80CM正方形折疊餐桌折合桌/折疊桌/擺攤桌/飯桌/桌子,https://cs-d.ecimg.tw/items/DQCBEOA900HFQ7I/000001_1714471301.jpg,折疊餐桌,"['2', '5', '8']"
223502434,免安裝折疊餐桌 加厚款(140*80*75 多功能餐廚桌 仿岩板餐桌 移動吃飯桌子),https://cs-d.ecimg.tw/items/DQCB2ZA900IL29R/000001_1744868453.jpg,折疊餐桌,"['2', '5', '8']"
223502435,Bernice 雅德2.5尺現代風多功能仿石面伸縮折疊餐桌(折合餐桌+椅凳四入-兩色可選),https://cs-d.ecimg.tw/items/DQCBA0A900HRK5X/000001_1724827246.jpg,折疊餐桌,"['2', '5', '8']"
223502436,【美佳居】4尺寬-平面式折疊餐桌-122x60cm,https://cs-d.ecimg.tw/items/DQCBEOA900HCLXH/000001_1711690763.jpg,折疊餐桌,"['2', '5', '8']"
223502437,多功能可折疊餐桌現代收納置物 折疊桌,https://cs-d.ecimg.tw/items/DQCB3CA900HMRDO/000001_1720166914.jpg,折疊餐桌,"['2', '5', '8']"
223502438,AEON 宏佳騰 Brera X 300 跨界跑旅,https://cs-d.ecimg.tw/items/DXBK1JA900IAE4V/000001_1749527075.jpg,宏佳騰,"['2', '5', '8']"
223502439,AEON 宏佳騰 STR250 ABS(白牌 速克達 機車),https://cs-d.ecimg.tw/items/DXBK3TA900IAJRE/000001_1749526539.jpg,宏佳騰,"['2', '5', '8']"
223502440,Initiation in the Aeon of the Child(Kobo/電子書),https://cs-d.ecimg.tw/items/DJBQ3GD900CJTN1/000001_1641649541.jpg,宏佳騰,"['2', '5', '8']"
223502441,Aeon Ross e il Sentiero dei Sogni(Kobo/電子書),https://cs-d.ecimg.tw/items/DJBQ92D900EL8IF/000001_1645996995.jpg,宏佳騰,"['2', '5', '8']"
223502442,RAB Aeon LT 12 輕量野跑後背包 12L 墨藍 #QAP21,https://cs-d.ecimg.tw/items/DEBLPYA900F7DAP/000001_1655797669.jpg,宏佳騰,"['2', '5', '8']"
223502443,WELL FIT 威飛客 【南紡購物中心】 【 WELLFIT】宏佳騰AI-1液晶儀表保護套(防曬防水防刮),https://cs-d.ecimg.tw/items/QCAS0OA900AQB6B/000001_1592884451.jpg,宏佳騰,"['2', '5', '8']"
223502444,Aeon of the Necromancer(Kobo/電子書),https://cs-d.ecimg.tw/items/DJBQ34D900DPRYH/000001_1642379852.jpg,宏佳騰,"['2', '5', '8']"
223502445,The Aeonian Critique(Kobo/電子書),https://cs-d.ecimg.tw/items/DJBQD8D900I0C3C/000001_1729670180.jpg,宏佳騰,"['2', '5', '8']"
223502446,Apple Children of Aeon 3(Kobo/電子書),https://cs-d.ecimg.tw/items/DJBQ37D900F0OXX/000001_1652198867.jpg,宏佳騰,"['2', '5', '8']"
223502447,The Bible of Mother Aeon(Kobo/電子書),https://cs-d.ecimg.tw/items/DJBQ37D900CL93P/000001_1641693665.jpg,宏佳騰,"['2', '5', '8']"
223502448,1z life 魔鬼氈束帶(5入)(白)/整線束帶/電線整線收納束線帶/線材集線,https://cs-d.ecimg.tw/items/DEBUMXA900BZ9UN/000001_1661221531.jpg,魔鬼氈束帶,"['2', '5', '8']"
223502449,彩色魔鬼氈束帶 電線整線收納束線帶 重複黏扣式收納魔鬼沾 束線套-共12入,https://cs-d.ecimg.tw/items/DCAGOBA900AN634/000001_1588734278.jpg,魔鬼氈束帶,"['2', '5', '8']"
223502450,TERN Bossless 魔鬼氈束帶式水壺架-黑,https://cs-d.ecimg.tw/items/QCAM1WA9009ZQ0F/000001_1681371493.jpg,魔鬼氈束帶,"['2', '5', '8']"
223502452,PowerSync 群加 可掛式吊環魔鬼氈束帶/大(BMT-002),https://cs-d.ecimg.tw/items/DSAO16A900GZ4V4/000001_1701830708.jpg,魔鬼氈束帶,"['2', '5', '8']"
223502453,工具王 5入組 紅色款 魔鬼氈束帶 魔鬼氈 紅色束帶 整理電腦集繞線器 電線束帶 黏扣式紮線帶 綁帶 插排線 尼龍勾爪 束帶 集線器 電線收納 理線器 整線器 集線束帶 630-CT150R*5,https://cs-d.ecimg.tw/items/DCACALA900GHTVQ/000001_1689566837.jpg,魔鬼氈束帶,"['2', '5', '8']"
223502454,Do House 魔鬼氈束帶 1cmX1m 15條 / 魔鬼氈束帶 電線整線收納束線帶 重複黏扣式收納魔鬼沾 束線套,https://cs-d.ecimg.tw/items/DCAGVIA900BVYXD/000001_1634607437.jpg,魔鬼氈束帶,"['2', '5', '8']"
223502455,【100入】貓咪魔鬼氈束帶 整線/理線/收納線材/魔鬼氈綁帶/雙面魔鬼氈/魔鬼氈束線帶/強力魔鬼氈,https://cs-d.ecimg.tw/items/DCACALA900GH6Z8/000001_1688975460.jpg,魔鬼氈束帶,"['2', '5', '8']"
223502456,電線收納魔術貼理線器(10入/包x3包) 魔術貼綁帶 綁線帶 魔鬼氈束帶,https://cs-d.ecimg.tw/items/DQAU50A900HGGJK/000001_1715152060.jpg,魔鬼氈束帶,"['2', '5', '8']"
223502457,導線駭客 萬用裁剪魔鬼氈束帶/電線收納綁帶5M/黑,https://cs-d.ecimg.tw/items/DCACALA900FAGBV/000001_1657694709.jpg,魔鬼氈束帶,"['2', '5', '8']"
223502458,Z-POLS 視鼎 兒童款矽膠軟質彈性舒適 Polarized寶麗來偏光太陽眼鏡(兒童太陽眼鏡Z19 鏡片抗紫外線),https://cs-d.ecimg.tw/items/DICVBXA900C6G6K/000001_1640594391.jpg,兒童太陽眼鏡,"['2', '5', '8']"
223502459,【Quinta】UV400抗紫外線偏光兒童太陽眼鏡(TR安全鏡架/偏光防爆鏡片/專業兒童眼鏡-多款可選),https://cs-d.ecimg.tw/items/DICVAXA900HJRHI/000001_1717751541.jpg,兒童太陽眼鏡,"['2', '5', '8']"
223502460,ACEKA SUNSHINE系列-兒童太陽眼鏡 親膚 台灣製 100%抗UV400,https://cs-d.ecimg.tw/items/DICVLIA900HSEZC/000001_1725607724.jpg,兒童太陽眼鏡,"['2', '5', '8']"
223502461,SUNS 【南紡購物中心】 兒童太陽眼鏡 兒童風鏡 休閒運動墨鏡 騎行風鏡 抗UV(0019),https://cs-d.ecimg.tw/items/DIDV3QA900H0STU/000001_1703065499.jpg,兒童太陽眼鏡,"['2', '5', '8']"
223502462,SUNS 兒童太陽眼鏡 休閒運動款 運動墨鏡 騎行風鏡 抗UV(0024),https://cs-d.ecimg.tw/items/DIDV3QA900H0SSV/000001_1732632884.jpg,兒童太陽眼鏡,"['2', '5', '8']"
223502463,GUGA 偏光兒童太陽眼鏡 少年工裝風款 霧面質感 視野清晰 UV400抗紫外線 S705P,https://cs-d.ecimg.tw/items/DWAF1CA900IXDXF/000001_1749700128.jpg,兒童太陽眼鏡,"['2', '5', '8']"
223502464,GUGA 偏光兒童太陽眼鏡 熊熊多邊形款 霧面質感 橡膠兒童墨鏡 UV400 抵抗紫外線 063,https://cs-d.ecimg.tw/items/DWAF1CA900IX9GE/000001_1749621885.jpg,兒童太陽眼鏡,"['2', '5', '8']"
223502465,SUNS 【南紡購物中心】 MIT兒童太陽眼鏡 運動眼鏡 大童專用 墨鏡 抗UV(63560),https://cs-d.ecimg.tw/items/DXBO48A900AZJG3/000001_1670991343.jpg,兒童太陽眼鏡,"['2', '5', '8']"
223502466,720armour Miya 濾藍光/抗UV400/多層鍍膜 台灣製兒童太陽眼鏡,https://cs-d.ecimg.tw/items/DEAOEGA900BUEGJ/000001_1633423511.jpg,兒童太陽眼鏡,"['2', '5', '8']"
223502467,MOLA 摩拉 運動兒童太陽眼鏡 品牌  8-14歲 男女 UV400 白框 小朋友 多層彩色鍍膜鏡片 Radar-wm,https://cs-d.ecimg.tw/items/DEAOEGA900FASS5/000001_1657878711.jpg,兒童太陽眼鏡,"['2', '5', '8']"
223502468,Kusuguru Japan 日本眼鏡貓 極輕量2用肩背手提環保袋防潑水 -多款任選,https://cs-d.ecimg.tw/items/DIBMUZA900I8ZQQ/000001_1736472708.jpg,環保袋,"['2', '5', '8']"
223502469,AHOYE 大容量購物袋 (三入組) 手提袋 帆布袋 環保袋,https://cs-d.ecimg.tw/items/DDBKBVA900FBFX0/000001_1658456625.jpg,環保袋,"['2', '5', '8']"
223502470,次綠康 【南紡購物中心】 南瓜桌上型霧化機+59晶1L二入+環保袋(HWA-1140),https://cs-d.ecimg.tw/items/DMBM1SA900GK74L/000001_1691478753.jpg,環保袋,"['2', '5', '8']"
223502471,ELVIS 愛菲斯 旅行戶外用品-冰涼助眠隨行枕頭套 2入組(含旅行環保袋),https://cs-d.ecimg.tw/items/DEATZYA900GPRBP/000001_1696577755.jpg,環保袋,"['2', '5', '8']"
223502472,Square Enix 太空戰士 最終幻想 絨毛布偶 環保袋【莫古利】史克威爾 最終幻想 FF,https://cs-d.ecimg.tw/items/DGBJQJA900I7DSQ/000001_1735030405.jpg,環保袋,"['2', '5', '8']"
223502473,天天用得到的100個手作環保袋+實用小包包,https://cs-d.ecimg.tw/items/DJBP0SA900ERJ45/000001_1648525409.jpg,環保袋,"['2', '5', '8']"
223502474,G+居家 防潑水保冰保溫袋38L橘色-加厚牛津布保溫保冰袋/露營保冷袋/保溫袋/肩背袋/手提環保袋/外送袋/保鮮袋,https://cs-d.ecimg.tw/items/DEAD0AA900G60Q5/000001_1679626526.jpg,環保袋,"['2', '5', '8']"
223502475,OP 花香環保袋-英國梨小蒼蘭(中),https://cs-d.ecimg.tw/items/DAACC6A900A899P/000001_1735278133.jpg,環保袋,"['2', '5', '8']"
223502476,Bitplay 2-Way 水瓶飲料袋 /杯袋/環保袋/折疊/收納/水壺袋/攜帶/手搖飲/咖啡,https://cs-d.ecimg.tw/items/DXAUKNA900H08C3/000001_1702633763.jpg,環保袋,"['2', '5', '8']"
223502477,2入一組 五福臨門 錦緞束口福袋 過年 新年 平口袋 環保袋 手提袋 購物袋 禮贈品 禮物袋,https://cs-d.ecimg.tw/items/DEAZLXA900B2NNN/000001_1609323165.jpg,環保袋,"['2', '5', '8']"
223502478,XCREME 超快感 保濕潤滑劑(100ml),https://cs-d.ecimg.tw/items/DEAJ35A90080S4F/000001_1491559032.jpg,潤滑劑,"['2', '5', '8']"
223502479,Durex 杜蕾斯 K-Y潤滑劑15g x2入,https://cs-d.ecimg.tw/items/DXAV091900GDI4V/000001_1717639402.jpg,潤滑劑,"['2', '5', '8']"
223502480,SENTRY Marine Tuf-Glide 4 oz.Spray Bottle / 4盎司潤滑劑噴罐#91023,https://cs-d.ecimg.tw/items/DXBH4AA900C00UT/000001_1637304530.jpg,潤滑劑,"['2', '5', '8']"
223502481,WD-40 居家保養組合包 (微氣味多功能除銹潤滑劑+矽質潤滑劑),https://cs-d.ecimg.tw/items/DQBBE41900G64PP/000001_1696990022.jpg,潤滑劑,"['2', '5', '8']"
223502482,gogoro.重機.擋車.單車適用~【WILITA 威力特】速乾鏈條潤滑劑 鏈條油450ML 二瓶優惠組,https://cs-d.ecimg.tw/items/DEAV1PA900GLSRO/000001_1692859203.jpg,潤滑劑,"['2', '5', '8']"
223502483,3M 潤滑劑 電動窗橡膠潤滑 乾式 PN87981(車麗屋),https://cs-d.ecimg.tw/items/DXBQ18A900H2P75/000001_1704865356.jpg,潤滑劑,"['2', '5', '8']"
223502484,FUNFLY 放飛 大象 女性快感提升液 次拋型 5支裝 女用 性愛 潮吹 高潮液 快感增強液 潤滑液 情趣用品 潤滑油 潤滑劑,https://cs-d.ecimg.tw/items/DXAV6EA900IBRCE/000001_1738656578.jpg,潤滑劑,"['2', '5', '8']"
223502485,NPG 日本天然純淨潤滑液(300ml) 潤滑劑 無色無味,https://cs-d.ecimg.tw/items/DEAJD3A65523351/000001_1682657365.jpg,潤滑劑,"['2', '5', '8']"
223502486,黑珍珠 ECC-99防鏽潤滑劑--600ML,https://cs-d.ecimg.tw/items/DEADD3A9005B5WT/000001_1750399592.jpg,潤滑劑,"['2', '5', '8']"
